url,name,description
https://movie.douban.com/subject/3217807/,大象的眼泪,　故事始于一位90多岁的老人对自己在经济大萧条时期生活的追忆开始。23岁雅各衣（罗伯特·帕丁森 Robert Pattinson 饰）因为父母双亡，无力支付学费，被迫从名校肄业出逃。机缘巧合， 他在一个二流马戏团承担起了打杂和照顾动物的工作。马戏团的法宝是一只叫萝西的大象，这是一头非常有灵性的动物。可惜残暴的马戏总监奥古斯特（克里斯托弗·沃尔兹 Christoph Waltz 饰）从不知道爱惜动物。反倒他的妻子玛莲娜（瑞茜·威瑟斯彭 Reese Witherspoon 饰）充满母性地爱着马戏团的动物。因此，雅各衣在今后的日子里渐渐爱上了美丽的女人。在他们决定私奔之际被奥古斯特发现，却是萝西的惊人之举成全了他们的爱情。萝西的举动也成为了雅各保守了七十年的秘密。这个秘密到底是什么呢
https://movie.douban.com/subject/1863955/,另一个波琳家的女孩,玛丽?波琳（斯嘉丽?约翰逊 饰）与姐姐安妮（娜塔丽?波特曼 饰）美丽动人，如此优点却遭到了父亲与叔叔加以利用。为了提升自己家族的地位与权利，玛丽的父亲要把玛丽送进皇宫当中，成为了当时国王亨利八世（艾瑞克?巴纳 饰）的情妇。玛丽后来怀上了国王的孩子，但她的姐姐安妮也在这个时候进入皇宫，她要勾引国王以得到宠爱。原来安妮早已对进入皇宫密谋已久，为的是得到国王的宠爱以得到皇后的位置，全然不顾自己妹妹玛丽早已对国王产生了真感情?于是，同是波琳家族的一对姐妹为了各自的爱情与利益在皇宫中明争暗斗。姐妹俩争斗过后得到的结果到底如何？
https://movie.douban.com/subject/1292528/,猜火车,　苏格兰爱丁堡，雷登（伊万·麦克格雷格 Ewan McGregor 饰）、土豆（艾文·布莱纳 Ewen Bremner 饰）和病仔（约翰尼·李·米勒 Jonny Lee Miller 饰）三个青年过着混沌糜烂的生活，他们吸毒、滥交、诈骗无所不作，而在如此肆无忌惮挥霍青春的过程中，毒品成为一切万恶之源。雷登对之亦爱亦恨，试图戒毒却最终重蹈覆辙。在一次纵情狂欢后，他们三个不知谁和少女爱丽森（Susan Vidler 饰）所生的婴儿死去。以此为开端，噩梦真正降临。土豆抢劫时锒铛入狱，雷登吸食毒品过量被送往医院抢救，后被强制戒毒。恐怖的幻觉和心底生气的恐惧迫使他不得不和毒品一刀两断。看似美好的新生活，但往日狐朋狗友贝格比（罗伯特·卡莱尔 Robert Carlyle 饰）等找上门来，再度给他带来无限的烦恼
https://movie.douban.com/subject/1309163/,恋恋笔记本,一个浸润着鲜红与纯白的爱情故事，写在一本洒满昏黄的笔记本上，被一位老先生(詹姆斯·加纳 饰)，一遍一遍的讲述。老太太(吉娜·罗兰兹 饰)总是静静的听着，好奇的追问结果。在一家疗养院，这样不变的场景每天都会上演。笔记本上，秀美的字迹，记载着发生在那个夏天的爱情。艾莉(瑞秋·麦克亚当斯 饰)是富有人家的千金，她随家人来到小镇避暑。在一个充满梦幻的游乐场，邂逅了诺亚(瑞恩·高斯林 饰)。诺亚没有钱，却活的很快乐。艾莉在他那学会了自由，得到了欢笑，两人很快热恋起来。然而在艾莉父母的阻挠下，相爱的两个人，就被分开在夏天结束的那一刻。随着诺亚的365封信被偷偷藏起，艾莉在7年后终于放弃了等待。就在她要步入教堂的前一天，突然在报纸上看到了诺亚曾许诺给自己建造的白色房子。一切记忆，全部苏醒
https://movie.douban.com/subject/1308006/,动物农场,在一个农场内，饲养着各种牲畜，它们都是农场主人的私有财产，等待他们的只有一生劳动以及最后被卖掉和被吃掉的下场。农场里的一头猪在提出了“人类剥削牲畜，牲畜须革命”的理论之后死去，不久农场便掀起了一场由猪领导的革命，原来的剥削者──农场主被赶走，牲畜们实现了“当家作主”的愿望，尝到了革命果实的甘美，农场更名为“动物农场”并且制定了农场的宪法── 七诫。?　　但是不久，作为领导革命的猪们内部发生了分裂，一头猪被宣布为革命的敌人。此后，获取了领导权的猪拥有了越来越大的权力和越来越多的特别待遇，逐渐脱离了其他动物，最终蜕变成为和人类完全一样的牲畜剥削者，动物农场的名字也被放弃。
https://movie.douban.com/subject/1482072/,穿普拉达的女王,初涉社会的安德丽娅?桑切丝（安妮?海瑟薇饰）来到了著名时尚杂志《RUNWAY》面试，以聪明得到了主编米兰达?普雷斯丽（梅利尔?斯特里普）的特许，让她担任自己的第二助理。开始的时候安德丽娅感到十分委屈，就算自己多努力工作也无法得到赞赏，经一位老前辈的指点便重新改造自己。工作越来越顺，甚至取代了第一助理在米兰达心中的地位，决定带着这个聪明的女孩前往法国。可安德丽的改变让她失去了男友及朋友的爱，令她非常矛盾。到达法国后，她得知了米兰达的地位不保了，没想到米兰达竟然牺牲自己多年的好搭档保住了自己的地位，此事令安德丽娅深感失望，有了抽身离去的想法，到底安德丽娅会何去何从
https://movie.douban.com/subject/1296242/,巴黎圣母院,爱斯米兰达是一个性格活泼热情似火的吉普赛女郎，生性善良的她赢得了许多人的赞美和喜爱。巴黎圣母院的神父克洛德觊觎爱斯米兰达的美貌已久，终于按奈不住派出手下样貌丑陋的撞钟人卡西莫多，将爱斯米兰达强行掠夺至巴黎圣母院，谁知道半途杀出了英俊勇敢的上尉菲比斯，后者令爱斯米兰达一见倾心。菲比斯遭到了蒙面歹徒的袭击，而爱斯米兰达居然成为了罪魁祸首。爱斯米兰达被判处绞刑，在行刑之前，卡西莫多救走了身陷囹圄的爱斯米兰达，将她藏到了巴黎圣母院之内。起初，爱斯米兰达对卡西莫多充满了戒备，但随着时间的推移，她渐渐了解到，在卡西莫多丑陋的外表下，隐藏这一颗金子一样的心
https://movie.douban.com/subject/27114473/,道林·格雷的画像,讲述生来容貌就异常俊美的贵族少年道林·格雷，在观赏了画家霍尔沃德为他所作的画像后，意识到自己的美好面容应该被永远保存，于是向画像许愿希望所有的苍老不幸都由画像承担，而自己青春不朽。格雷也因此更加放肆生活，玩弄朋友感情，为他作画的画家巴兹尔·霍尔沃德好心开导他，却被格雷谋杀。画像一天天变丑陋，他仍然貌美依旧。多年以后望着那副刻满了自己罪恶行径的画像，他的精神折磨也达到顶点，准备毁掉画像，然而刺向画的刀转而插进了他自己的胸膛，格雷死后画像变回原样，依旧光鲜亮丽，而格雷则面目可憎，丑恶不堪。?
https://movie.douban.com/subject/2334904/,禁闭岛,本片根据美国小说家丹尼斯·勒翰（Dennis Lehane）的同名小说改编。 1954年，联邦警官泰迪（莱昂纳多·迪卡普里奥 Leonardo DiCaprio 饰）和搭档查克（马克·鲁弗洛 Mark Ruffalo 饰）乘船来到波士顿附近的禁闭岛精神病犯监狱调查一桩离奇失踪案。手刃亲生骨肉的女犯蕾切尔（艾米莉·莫迪默 Emily Mortimer 饰）从戒备森严的牢室神秘逃脱，藏匿于孤岛深处。泰迪怀疑监狱的主治精神病医师约翰·考利（本·金斯利 Ben Kingsley 饰）有意隐瞒内情，并向查克透露他上岛的真实目的其实是寻找当年纵火烧死他妻子德洛丽丝（米歇尔·威廉姆斯 Michelle Williams 饰）的管理员，并揭露美国政府利用精神病犯人进行人体科学实验的罪行。但随着调查的逐渐深入，真相却变得越来越扑朔迷离
https://movie.douban.com/subject/1293590/,欲望号街车?,徐娘半老风味犹存的“南部美女”白兰芝（费雯丽）因“不适当”的行为被解除家庭教师职务后，来到新奥尔良投靠妹妹。妹妹家在一栋肮脏的公寓内，其丈夫斯坦利（马龙·白兰度）是波兰移民的儿子，性格粗鲁莽撞，且酗酒嗜赌。因为从小娇生惯养 ，受过旧式的南方教育，白兰芝多少有些神经质，她认为斯坦利是个很没教养的人，而斯坦利也正因为她所表现出的娇弱敏感，认为她会带坏自己的妻子，甚至威胁到他作为家中主人的地位，对她时常加以言语侮辱以示憎恶。在这样的环境中，白兰芝的悲剧一点点展开。
https://movie.douban.com/subject/1885124/,时间旅行者的妻子,一场车祸，母亲丧生，而孩子却奇迹般幸存，他赤裸着身体获救，然而救人者竟然是来自未来的自己。原来，这个名叫亨利（艾瑞克?巴纳 Eric Bana 饰）的图书管理员，患上慢性时间错位症，以至于每次发病都将穿越时空。而且，他每次穿越都赤身裸体，经常闹出笑话。久而久之，亨利习以为常。一个偶然的机会，他爱上了一个名叫克莱尔（瑞秋?麦克亚当斯 Rachel McAdams 饰）的女孩。为了追求克莱尔，他穿越时空对6岁的克莱尔表白，并许诺未来将娶她为妻。因此，当亨利在现实中出现时，两人迅速热恋、结婚，而且还生了一个女孩。但是，亨利的老毛病依旧无法改变，所以克莱尔必须适应这个穿越时空的老公，两人也因此历经磨难……本片改编自美国作家奥黛丽?尼芬格(Audrey Niffenegger)创作的同名畅销小说?
https://movie.douban.com/subject/2037012/,革命之路,当他们第一次见面，他是高谈阔论的有志青年，她是向往成为名演员的未来之星。而如今，婚后的他们变了。他变成了在公司做不喜欢工作的无聊上班族，她成了不入流的糟糕演员。在一次演出后，丈夫弗兰克（莱奥纳多?迪卡布莱里奥饰）与妻子爱波（凯特?温斯莱特饰）大动肝火，两人多年的积怨终于爆发。莫非婚姻真的躲不过七年之痒？悲痛的爱波整理照片，发现弗兰克年轻的照片，想起他曾经描述的“美好的巴黎”，她提出了一个计划“全家搬到巴黎”，以拯救这个家庭。但是，这看似遥不可及的计划，却成为了催化剂，将两人推向婚姻更痛苦的深渊
https://movie.douban.com/subject/1292224/,飞越疯人院,麦克墨菲（杰克·尼科尔森 Jack Nicholson 饰）为了逃避监狱里的强制劳动，装作精神异常，被送进了精神病院，他的到来，给死气沉沉的精神病院带来了剧烈的冲击。麦克要求看棒球比赛的电视转播，挑战了医院严格的管理制度，受到护士长瑞秋（路易丝·弗莱彻 Louise Fletcher 饰）的百般阻挠；麦克带领病人出海捕鱼，振奋了 他们的精神，却让院方头痛不已。院方为了惩处麦克胆大妄为、屡犯院规，决定将他永远留在疯人院。生性自由的麦克再也无法忍受疯人院的生活，他联合病友，高大的印第安人“酋长”，开始自己的计划：飞越疯人院。 
https://movie.douban.com/subject/1300161/,情迷六月花,阿娜伊丝?宁（Maria de Medeiros玛丽亚?德?梅黛洛 饰），银行家雨果（Richard E. Grant 饰）的妻子，一个外表雍容却沉迷于D. H. 劳伦斯文字的野性女子。在丈夫的介绍下，阿娜伊丝结识了外表颓废粗糙的小说家亨利?米勒（Fred Ward弗雷德?沃德 饰），她迷上了眼前这个睿智的男子，继而又为亨利的妻子琼（Uma Thurman 乌玛?瑟曼 饰）所吸引。 在琼的嘱托下，阿娜伊丝开始照料亨利的生活，为他的小说《北回归线》四处奔走，并由此衍生出一段段狂野激情的欢愉
https://movie.douban.com/subject/2252773/,末日危途,绝望的未来，世界恍如巨大的废墟，双眼所及之处尽是荒凉与灰暗。人类文明在末日的劫难中毁灭殆尽，在资源极度短缺的情况下，幸存者无所不用其极，甚至出现人吃人的惨烈情况，整个世界呈现地狱般的光景。一位父亲（Viggo Mortensen 饰）和他的儿子（Kodi Smit-McPhee 饰）进行着漫无止境的旅程。他们不断向南，寻找着更为温暖的避难场所，破旧的超市小推车负载着父子二人所有的家当。前路漫漫，希望渺茫，父亲不断回忆着妻子（查理兹·塞隆 Charlize Theron 饰）的音容笑貌和他们过去美好的时光，而如今美好不在，父子俩的明天更不知将在何方
https://movie.douban.com/subject/1307748/,神秘河,吉米（西恩?潘 Sean Penn 饰）、戴夫（蒂姆?罗宾斯 Tim Robbins 饰）和西恩（凯文?贝肯 Kevin Bacon 饰）是儿时最要好的玩伴。戴夫10岁那年的一桩事件却改变了单纯美好的童年和友谊。尚且年幼的戴夫被歹徒绑架，对他施以性虐待，这个羞辱的经历从此改变了戴夫的人生。他变得与别人越来越疏离，三人的友谊在慢慢消融
https://movie.douban.com/subject/1293835/,豺狼的日子,讲述英籍职业杀手受聘暗杀法国总统戴高乐，而法国警方亦从蛛丝马迹中获知了他的阴谋，于是全力阻止杀手的行动。
https://movie.douban.com/subject/1292267/,银河系漫游指南,每个人都曾经历过懊恼糟糕的早晨。懒床睡过了点，起床弄伤了脚趾，下楼磕了头，早餐烤焦了面包，阿瑟· 登特(马丁·弗里曼饰)的这个早上可谓衰运当头，而且还远不止这些。政府已经决定拆掉他的房子，好友福特·普里弗克特(摩斯·德夫饰)承认自己是个外星人，正在地球上寻找新版《银河系漫游指南》。最耸人听闻的是，外星人正在建造银河系高速公路，而地球是阻挡工程进展的障碍物，外星人即将摧毁地球。在福特的帮助下，阿瑟·登特在地球被毁灭前的最后一刻搭上了一艘路过地球的外星人的太空船，远离这个即将毁灭的伤心地，开始了一段充满惊奇的星河探险。在太空之旅中，阿瑟发现毛巾是宇宙里最有用的东西，并体会到了生命的精确含义，更发现所有他需要知道的一切居然都写在一本名叫《银河系漫游指南》的电子图书里
https://movie.douban.com/subject/1308628/,易布拉辛先生和古兰经的花?,15岁的以色列小男孩莫塞斯（Pierre Boulanger 饰）和父亲（Pierre Boulanger 饰）住在巴黎蓝色大道一幢贫穷脏乱的公寓中。母亲（Isabelle Renauld 饰）离家出走，父亲整天沉迷于书本，还编造出一个并不存在的优秀的哥哥打击莫塞斯。本该享受童年快乐的小男孩压抑阴郁，在附近的流莺献出了自己的第一次。　　莫塞斯去附近的土耳其穆斯林亚伯拉罕先生（Omar Shariff 饰）的杂货店里偷盗，被亚伯拉罕发现。和蔼的老人原谅了眼前这个小男孩，并亲切地向他传授知识，一老一少从此展开一段弥足珍贵的忘年交?
https://movie.douban.com/subject/1304102/,谍影重重,杰森·伯恩（马特·达蒙 饰）在意大利被人从海上救起，他失去了记忆，除了臀部的瑞士银行帐号之外，他完全没有办法证明自己的身份。杰森从瑞士银行找到了大量的现金，六本护照，一把枪，同时他发现自己格斗、枪械、和语言等方面的能力，他开始追查自己的身份，并且把陌生女子玛丽（弗兰卡·泼坦特 饰）也卷了进来。两人从瑞士到巴黎，一路上受到神秘杀手组织的追杀，危机重重。
https://movie.douban.com/subject/1292000/,搏击俱乐部?,杰克（爱德华?诺顿 饰）是一个大汽车公司的职员，患有严重的失眠症，对周围的一切充满危机和憎恨。一个偶然的机会，杰克遇上了卖肥皂的商人泰勒（布拉德?皮特），一个浑身充满叛逆、残酷和暴烈的痞子英雄，并因为自己公寓失火而住进了泰勒破旧不堪的家中。两人因缘际会地成为了好朋友，并创立了“搏击俱乐部”：一个让人们不戴护具而徒手搏击，宗旨在于发泄情绪的地下组织。俱乐部吸引了越来越多的人，逐渐发展成为一个全国性的地下组织，而泰勒也以自己个人的魅力，吸引着那些盲目的信徒。俱乐部的成员们到处滋事打架、大肆破坏，泰勒本人的行为也越来越疯狂。杰克对于“搏击俱乐部”的现况及泰勒的行为越来越无法忍受，和泰勒发生争执，泰勒离开了他。然而，杰克发现，他走到何处都无法摆脱泰勒的影子，他开始思考：我到底是谁
https://movie.douban.com/subject/2209573/,贫民窟的百万富翁,2006年，印度孟买。印度青年杰玛?马利克（戴夫?帕特尔饰）还差一个问题就能赢得2千万卢比。他是怎么做到的？A：他作弊；B：他幸运；C：他是天才；D：一切命中注定。这是《谁想成为百万富翁》电视猜谜节目的人生版。杰玛?马利克在已经赢得1千万卢比的情况下被警方以欺诈罪逮捕，严刑拷问下杰玛说出他获得1千万卢比的真相——他确实知道答案，但他只知道这些！出身贫民窟的杰玛年幼就生活艰苦，他与哥哥沙里姆、少女拉媞卡(芙蕾达?平托饰)三人却一起经历了几十年印度的变迁。之前每一个问题，都好像是杰玛的记忆碎片，牵动他关于亲情、爱情与人生的回忆。而现在，杰玛一方面要洗清自己的犯罪嫌疑，一方面要拯救与拉媞卡的爱。在金钱与爱之前，杰玛能够沉着冷静，选择出正确的答案吗
https://movie.douban.com/subject/2213597/,朗读者?,15岁的少年米夏·伯格（大卫·克劳斯 David Kross 饰）偶遇36岁的中年神秘女列车售票员汉娜（凯特·温丝莱特 Kate Winslet 饰），后来两个发展出一段秘密的情人关系。汉娜最喜欢躺在米夏怀里听米夏为他读书，她总是沉浸在那朗朗的读书声中。年轻的米夏沉溺于这种关系不能自拔的同时，却发现他自己根本不了解汉娜。忽然有一天，这个神秘女人不告而别，米夏在短暂的迷惑和悲伤之后，开始了新的生活。二战虽然结束了，但德国对于纳粹战犯的审判还在继续。成为法律学校的实习生的米夏，在一次旁听对纳粹战犯的审判过程中，竟然发现一个熟悉的身影。虽然已经事隔8年，但米夏还是一眼便认出那就是消失8年的汉娜。而这一次，她坐上了纳粹战犯审判法庭的被告席，这个神秘女人的往事在案件的审理过程中逐渐清晰。然而，米夏却发现了一个汉娜宁愿搭上性命也要隐藏秘密。汉娜最终被判终身监禁，而此时米夏（拉尔夫·费因斯 Ralph Fiennes 饰）与汉娜的故事还在继续
https://movie.douban.com/subject/1292052/,肖申克的救赎,20世纪40年代末，小有成就的青年银行家安迪（蒂姆·罗宾斯 Tim Robbins 饰）因涉嫌杀害妻子及她的情人而锒铛入狱。在这座名为肖申克的监狱内，希望似乎虚无缥缈，终身监禁的惩罚无疑注定了安迪接下来灰暗绝望的人生。未过多久，安迪尝试接近囚犯中颇有声望的瑞德（摩根·弗里曼 Morgan Freeman 饰），请求对方帮自己搞来小锤子。以此为契机，二人逐渐熟稔，安迪也仿佛在鱼龙混杂、罪恶横生、黑白混淆的牢狱中找到属于自己的求生之道。他利用自身的专业知识，帮助监狱管理层逃税、洗黑钱，同时凭借与瑞德的交往在犯人中间也渐渐受到礼遇。表面看来，他已如瑞德那样对那堵高墙从憎恨转变为处之泰然，但是对自由的渴望仍促使他朝着心中的希望和目标前进。而关于其罪行的真相，似乎更使这一切朝前推进了一步……?本片根据著名作家斯蒂芬·金（Stephen Edwin King）的原著改编
https://movie.douban.com/subject/1292682/,欲望号快车,电影制片人詹姆斯（James Spader 饰）沉迷于性事，在女友凯瑟琳之外尚有不少情人。一次开车回家的路上他与另一辆车相撞，詹姆斯腿部重伤，对面车中的夫妻两人则丈夫死亡妻子海伦（Holly Hunter 饰）负伤，詹姆斯在报废车场偶遇海伦，两人由此结识，不久海伦带他参观了由医生沃甘主持的撞车活动，这些爱好者热衷用真实的撞车还原某些事故，詹姆斯进入了一个匪夷所思的圈子。沃甘身份神秘，宣扬撞车是释放自我的有效途径，为此不惜以身犯险。随着詹姆斯与沃甘的交往不断加深，两人终于在车上发生了关系，而随后沃甘驾车撞击詹姆斯与凯瑟琳却致使自己死亡。詹姆斯大难不死后又驾驶者一辆废旧汽车撞向了凯瑟琳……?
https://movie.douban.com/subject/1299811/,太阳帝国,1941年上海，中国抗日战争已经历时四年，随着太平洋战争的爆发，英美加入战局，上海外租界的西方人的生活也经历了巨大的动荡，11岁的Jamie就是其中之一。在逃难的途中，Jamie和父母走失，他遇到美国人贝希和弗兰克，差点被他们卖掉，三人辗转到了闸北集中营。在集中营，J amie明白了战争的残酷，学会了“为了吃饭什么事都能干”的生存哲学，还认识了和他一样喜欢飞机的日本小孩。但是，在他内心深处，一直渴望着和父母团聚的一天
https://movie.douban.com/subject/1297991/,杀死一只知更鸟,美国南部的梅岗镇上住着父亲芬奇(格利高里·派克 Gregory Peck 饰)和他的一对儿女。尽管妻子已经亡故，一家人仍过得乐也融融，芬奇对儿女亦既严格又疼爱有加。父亲平时还对他们说过，不要杀死为人类唱歌的知更鸟，因为她们善良而从不伤害人。?芬奇除了是一个慈父，还是当地一名勇于伸张正义的律师。这天他接到一宗强奸案，被告是黑人罗宾逊（布洛克·皮特Brock Peters 饰），而受害者是一名白人女子。这样一个案件，在那个种族歧视相当严重的年代，罗宾逊的境况堪忧。即使芬奇找到了他没有犯罪的证据，也不足以让人们抛开种族成见。芬奇在法庭上奋力维护事实和法律的公正，然而却没能阻止人们根深蒂固的偏见。更糟糕的是，怀有种族偏见的白人已经把芬奇当作公敌，而罗宾逊也无法洗清罪名，更可悲的命运在等待着他
https://movie.douban.com/subject/1300275/,大开眼戒?,医生威廉姆(汤姆?克鲁斯 Tom Cruise 饰)携太太(妮可?基德曼 Nicole Kidman 饰)参加他的一位主顾――当地一个名流――家里举行的晚会时，巧遇了他的一位大学同学－－在晚会上担任钢琴师的尼克。当晚，威廉姆因公外出。料理完公事后，他在一家酒吧再次遇到了尼克，尼克告诉了他有这样一个秘密舞会：在舞会上，所有的人都穿着晚礼服，戴着面具，到处都是裸体的美女。威廉姆禁不住好奇，再三乞求尼克，尼克告诉了他举行那个舞会的地址和入门的暗语。威廉姆匆匆准备后，展开了一次如幻如梦的冒险之旅。过程充满了诡异和神秘，背后的玄机更是令人无法参透
https://movie.douban.com/subject/1293708/,她比烟花寂寞,希拉莉（瑞切尔?格里菲斯 饰）与积琪琳（艾米丽?沃森 饰）是一对感情深厚的姐妹。姐姐希拉莉很有吹长笛的天分，积琪琳看着姐姐拿到了许多荣耀也不甘落后，经过艰苦练习后，积琪琳的大提琴也有了很大的进步。在一次比赛中，两人分别获得了第一，但希拉莉开始嫉妒妹妹，纵使两人的感情没有受到影响，可是希拉莉的音乐之路开始触礁。?　　长大后的希拉莉成家了，搬到了偏远地区，这时也同样结婚了的积琪琳十分羡慕姐姐过着平常但幸福的生活，她开始厌倦到处表演。她逃到了姐姐的家中，却要求与姐夫发生关系，为了迁就妹妹，希拉莉只好妥协。终于一天，积琪琳发现姐夫爱的依然是姐姐时，她离开了，回到了丈夫的身边，正当一切进展顺利之际，她发现自己患上了不治之症
https://movie.douban.com/subject/1950148/,赎罪,"1935年夏天，来自一个宽裕的英国小康家庭的13岁的少女布里奥妮（斯奥里兹?罗南 饰）刚刚开始尝试写作,想象力丰富。一天，她暗中发现仆人的儿子——罗比?特纳（詹姆斯?迈克沃伊 饰）和她姐姐塞西利亚（凯特?奈特莉 饰）之间有暧昧关系，而且发现他给她写了一封充满情色意味的情书。布里奥妮丰富的想象力虚构着各种可怕的事情，浮想联翩。当她的表姐罗拉被强奸后，布里奥妮相当肯定她看到是罗比做的，这次指证使罗比蒙冤入狱，留下伤心欲绝的塞西利亚。?第二次世界大战爆发了，出狱后的罗比和塞西利亚都投入了保卫祖国的战斗，布利奥妮放弃到剑桥升学成为一名军队医务人员。没有人能理解她的做法，只有她知道她怀揣着巨大的秘密和自责。她鼓起勇气，想把这秘密解开，能真正赎罪和得到宽恕。然而，世事幻变，出乎布利奥妮的预算"
https://movie.douban.com/subject/1301106/,布达佩斯之恋,人们总是难以抗拒《忧郁星期天》的悲伤情调，原来这首歌与一段复杂凄美的爱情故事有关。上世纪30年代的匈牙利首都布达佩斯的一个餐馆里，美丽的伊洛娜（艾丽卡·莫露珊 Erika Marozsán 饰）同时被两个男人深爱着。一个是餐厅老板，另一个是钢琴师。三个人都并不愿意改变现况，打破平衡，伊洛娜同时拥有两个男人的爱而深感平静幸福。钢琴师为她创作出《忧郁星期天》，他和餐厅也因此一举成名。?然而，汉斯的出现彻底毁灭了这一切。他曾经是一个无名小子，深深迷上《忧郁星期天》 的同时，更是成为伊洛娜的裙下之臣。汉斯向伊洛娜求婚，却被拒绝，满腔恨意的他如今成了军官，风光无限，正带着他蓄谋已久的复仇计划来到伊洛娜身边，给他们的生活以致命一击。爱、复仇与战争的故事，在布达佩斯纠结上演。
https://movie.douban.com/subject/1292781/,细细的红线,1942年，第二次世界大战已进入白热化阶段。南太平洋上，日美双方展开激烈角逐，人性的底线在炮火声中被彻底摧毁。隶属美军的“查理步兵连”接到一项艰巨的任务，他们受命登陆瓜达康纳尔岛（Guadalcanal），夺回日军占领的210阵地。日军占尽地利优势，防守固若金汤。然军令 如山，即使刀山火海查理步兵连的将士们也要奋勇向前。这群年轻的小伙子为了所谓的正义投入这个残酷的血肉战场……?
https://movie.douban.com/subject/1306785/,极地特快,信则灵。小男孩始终坚信圣诞老人的存在，但周围的大人和玩伴都认为这只是他天真的一厢情愿。圣诞前夕，小男孩终于因为他的坚持而得到了回报，睡梦中的他忽然感到屋子颤抖起来了，一列长长的火车停在了他的家门口。当他战战兢兢打开房门时，和蔼的列车长邀请他参加北极的圣诞派对。惴惴不安的克 劳斯踏上了火车，发现很多和他一样的小伙伴们。于是，兴奋不已的小男孩开始了他的北极狂欢之旅
https://movie.douban.com/subject/1418519/,铁拳男人,布洛克（罗素·克劳 Russell Crowe 饰）除了是一名过气的拳击手，还是三个孩子的父亲。当他的拳击生涯走下坡路后，紧接着而来的是生活的拮据和入不敷出的家庭状况。幸好有贤惠美丽的妻子梅（芮妮·齐薇格 Renée Zellweger 饰）理解支持，她的从不埋怨和勤劳持家，令这个家庭不至于毫无生机。布洛克放下自尊去排队领取救济金，却挡不住严冬的即将来临，家里食物短缺，生存问题迫在眉睫。布洛克终于决定重上拳击台，这是他可以挽救家人的唯一办法。他的复出引来了民众的关注，成为了人们心中的平民英雄。他在比赛中英勇挥拳，为了男人的尊严，为了家人的生存
https://movie.douban.com/subject/1760622/,香水,十八世纪，让-马普蒂斯特?格雷诺耶（本?韦肖 Ben Whishaw 饰）出生在巴黎最肮脏、最恶臭不堪的地方——鱼市场上。格雷诺耶天生对气味有着惊人的天赋：无论恶臭还芳香，他都一一记住，并能轻易分辨各种气味，当他在孤儿院长到13岁的时候，被院长卖给了制皮匠。格雷诺耶在制皮铺过着犬马不如的生活。机缘巧合，格雷诺耶在香水巴尔蒂尼面前展露了其过人的天赋，进入了香水铺工作。但格雷诺耶并不仅仅满足于制作出世界上最芳香的香水，他梦想学得如何保存万物气味的方法。巴尔蒂尼告诉格雷诺耶香水的起源地在格拉斯，那里的人知道保存气味的方法。格雷诺耶拿着巴尔蒂尼的推荐信来到了格拉斯。 格雷诺耶爱上了青春少女的体香，为了把这种香味保存下来，格雷诺耶最终走上了杀手的道路
https://movie.douban.com/subject/1958437/,安静的美国人,一位天真的年轻美国人，一位愤世嫉俗的老英国外交官在1952年越南和一个美丽的年轻女孩的政治上存在分歧。这部改编自格雷厄姆·格林关于美国在战前印度支那的外交政策失败的预言小说，在这部小说中，奥迪·墨菲扮演了一个天真的年轻美国人，与年长的、愤世嫉俗的迈克尔·雷德格雷夫相反。他们在对一个年轻女子的竞争中，对越南人民的心灵和思想进行了广泛的不同意见。墨菲想要改革她，让她成为典型的中产阶级美国家庭主妇;雷德格雷夫接受了她无法制定或保留一个政治理想的能力，同时也承诺她不会有真正的未来，他反对墨菲试图改变她。目前还不清楚墨菲是否只是他所表现出来的——一个笨拙的美国佬，或者是美国秘密行动的蓄意代理人。
https://movie.douban.com/subject/1295647/,超时空接触,艾莉·爱罗维（茱迪·福斯特饰）自幼就对无线电通讯情有独钟。长大后，她成为一名天文学家，其项目内容为接收外太空信号。她希望能借此找到宇宙其他文明的存在。天才的理想得到的却是投资者的冷眼相看，幸好有神秘人帮助艾莉继续工作
https://movie.douban.com/subject/1292226/,2001太空漫游,这部影片是库布里克花了四年时间制作的充满哲学命题的鸿篇巨制。一块大黑石树立在史前人类的面前，他们刚刚开始认识工具，进入到进化的里程碑。同样的黑石还在宇宙多处出现，它们矗立在月球上，漂浮在太空中，带着某种神秘的寓意。现在的时间是2001年，为了寻找黑石的根源，人类开展一项木星登陆计划。飞船上有冬眠的三名宇航员，大卫船长（凯尔·杜拉 Keir Dullea饰）、富兰克飞行员（加里·洛克伍德 Gary Lockwood饰），还有一部叫“HAL9000”的高智能电脑。HAL在宇宙飞行过程中发生错乱，令到富兰克和三名冬眠人员相继丧命，剩下波曼和这台电脑作战。?从死亡线上回来的大卫一气之下关掉主脑系统，HAL彻底失效。现在，茫茫宇宙中只剩大卫一人，向木星进发。穿越瑰异壮观的星门，大卫仿佛去到一个奇特的时空，那里有人类无尽的生死轮回和宇宙的终极知识
